id,usager_id,maison_fs_id,date_demande,type_service,organisme_concerne,canal,duree_traitement,satisfaction_score,resolu,conseiller_id,complexite,suivi_necessaire
8631,1470,153,2025-06-28 00:28:44.559925,emploi,la_poste,visio,90,2,False,1420,complexe,True
8632,3615,150,2024-10-23 10:39:34.225521,sante,ants,physique,108,2,False,663,complexe,True
8633,1763,229,2025-01-15 14:00:08.504062,logement,msa,telephone,50,2,True,1393,moyen,True
8634,687,206,2024-11-28 15:33:46.342413,logement,ants,numerique,98,3,False,1386,moyen,True
8635,3733,49,2025-06-29 17:13:19.279971,famille,justice,physique,23,5,True,187,complexe,False
8636,3442,15,2024-11-08 10:53:46.733854,famille,la_poste,telephone,27,1,False,570,complexe,False
8637,4518,266,2024-10-11 18:10:18.248044,famille,caf,physique,86,1,False,1109,complexe,True
8638,2515,229,2024-11-26 13:04:09.538378,retraite,cnav,numerique,60,3,False,753,complexe,True
8639,1750,23,2025-01-09 00:15:42.187158,acces_droit,la_poste,physique,90,3,True,1247,simple,True
8640,1370,71,2025-03-23 21:48:39.611923,sante,cnav,numerique,109,2,True,632,simple,True
8641,3666,62,2025-05-12 09:36:51.883950,energie,cnav,physique,35,3,True,100,simple,False
8642,2424,298,2025-03-24 22:31:05.169936,sante,justice,physique,120,2,False,655,moyen,False
8643,4742,245,2025-03-22 00:36:11.015074,logement,justice,numerique,100,3,True,206,simple,True
8644,2122,295,2025-05-02 14:31:09.906433,emploi,caf,visio,59,5,True,834,simple,True
8645,4053,265,2024-09-27 06:50:22.779433,famille,msa,numerique,91,3,True,87,moyen,True
8646,62,204,2024-09-09 00:14:41.385022,emploi,ants,physique,65,1,True,504,complexe,False
8647,1388,45,2024-10-01 11:44:33.449632,retraite,caf,visio,89,1,True,1211,moyen,False
8648,2894,143,2025-02-11 04:51:19.977862,energie,la_poste,physique,15,2,False,917,complexe,False
8649,3364,8,2025-04-04 07:09:23.966627,services_postaux,cpam,physique,26,2,True,1274,complexe,True
8650,2969,38,2025-06-11 16:07:44.176878,energie,caf,telephone,60,3,False,104,simple,True
8651,1763,169,2025-06-28 08:26:46.182914,logement,caf,physique,51,3,False,422,moyen,False
8652,4900,170,2025-01-26 10:45:54.897505,social,msa,numerique,16,3,True,739,complexe,True
8653,1275,34,2024-08-16 13:49:05.995196,sante,justice,numerique,15,2,False,300,moyen,True
8654,3384,179,2024-12-16 23:01:01.155339,sante,la_poste,physique,92,4,True,706,simple,False
8655,4416,30,2025-04-10 07:29:49.513015,services_postaux,caf,physique,79,5,False,1369,simple,False
8656,983,134,2025-02-04 14:22:18.360274,retraite,cpam,physique,17,4,False,1026,simple,False
8657,4523,190,2024-12-24 06:22:04.774090,emploi,pole_emploi,telephone,45,3,True,59,simple,True
8658,3689,138,2025-02-14 08:34:38.611278,social,justice,physique,50,2,False,159,moyen,True
8659,4860,220,2025-06-08 04:44:12.619265,social,justice,visio,33,5,False,58,simple,False
8660,1474,218,2024-08-14 11:02:33.713275,famille,caf,telephone,29,4,False,440,complexe,True
8661,4750,298,2025-03-19 18:25:36.411234,services_postaux,pole_emploi,visio,94,3,True,1269,moyen,True
8662,3927,33,2024-12-10 22:33:40.253917,acces_droit,justice,telephone,71,2,False,481,complexe,False
8663,3909,136,2025-04-10 12:38:47.914756,social,pole_emploi,numerique,32,5,True,241,moyen,True
8664,4259,47,2024-10-25 01:14:02.822716,energie,caf,numerique,97,5,False,315,moyen,True
8665,2810,226,2025-05-13 02:55:32.044832,acces_droit,la_poste,telephone,115,1,True,867,moyen,False
8666,1513,117,2025-01-01 00:09:38.461516,energie,msa,visio,26,5,False,847,simple,False
8667,3181,203,2024-12-02 16:43:36.987308,retraite,ants,numerique,23,4,True,819,simple,False
8668,1314,254,2024-11-02 14:48:58.097413,logement,ants,numerique,66,4,True,303,complexe,True
8669,1604,156,2025-02-27 08:09:14.978264,retraite,cpam,physique,27,3,False,1051,simple,True
8670,2611,73,2024-09-13 23:04:56.313070,logement,justice,telephone,103,1,True,1445,simple,True
8671,919,82,2025-04-23 14:35:44.838116,emploi,ants,physique,95,1,True,384,moyen,True
8672,1437,48,2024-09-08 16:33:57.857855,sante,cpam,telephone,117,4,True,497,complexe,False
8673,3490,278,2024-11-02 03:56:51.514539,energie,ants,telephone,99,3,False,251,complexe,False
8674,4387,209,2024-08-26 06:44:33.909114,acces_droit,caf,numerique,86,4,True,1233,simple,False
8675,2082,68,2025-02-17 15:36:59.148075,emploi,cnav,telephone,81,1,True,1033,simple,True
8676,4104,39,2024-08-18 04:50:27.957132,energie,cpam,visio,115,2,True,1312,simple,True
8677,3539,115,2024-09-24 22:27:21.853485,logement,msa,visio,61,1,True,1174,moyen,True
8678,3758,177,2025-04-23 19:13:12.482851,famille,cpam,telephone,28,4,False,1471,moyen,True
8679,3889,154,2024-07-18 14:29:30.973941,acces_droit,caf,visio,113,1,True,204,complexe,False
8680,2366,21,2025-05-18 22:19:32.102996,retraite,caf,numerique,34,3,True,42,simple,True
8681,2961,172,2024-12-12 05:51:08.883327,famille,ants,telephone,31,4,False,192,complexe,True
8682,791,237,2025-07-01 15:55:49.766125,logement,justice,telephone,97,4,False,489,simple,True
8683,877,259,2024-12-22 03:36:58.287765,sante,la_poste,telephone,81,5,False,909,simple,True
8684,2082,155,2024-12-11 19:23:48.516252,logement,justice,physique,104,1,True,198,moyen,False
8685,198,149,2025-01-11 00:53:11.801008,services_postaux,msa,numerique,69,3,False,512,moyen,False
8686,4616,45,2025-02-26 03:08:02.810792,logement,caf,telephone,65,3,False,1343,complexe,False
8687,3125,137,2025-07-11 12:45:31.897939,services_postaux,pole_emploi,visio,19,2,False,1078,complexe,True
8688,3438,192,2025-07-11 11:11:05.787246,retraite,msa,telephone,83,3,True,322,moyen,True
8689,1974,176,2025-07-07 03:09:54.881910,famille,la_poste,telephone,113,4,False,283,moyen,True
8690,4052,126,2024-09-25 10:55:06.907749,logement,pole_emploi,visio,108,5,False,188,moyen,True
8691,1282,86,2024-10-10 13:50:41.273689,acces_droit,justice,physique,36,2,False,1023,moyen,False
8692,2065,185,2024-11-24 10:42:33.023606,famille,cnav,numerique,24,4,False,183,complexe,False
8693,3366,221,2025-01-28 14:29:15.622449,emploi,ants,numerique,111,1,False,2,moyen,False
8694,2076,114,2024-09-02 17:20:52.923654,energie,cpam,numerique,118,2,True,662,simple,True
8695,4192,178,2024-08-05 00:32:33.383096,emploi,msa,numerique,111,1,False,191,simple,False
8696,4599,297,2024-12-05 01:56:28.438835,emploi,caf,physique,107,3,False,568,simple,False
8697,229,241,2025-07-13 09:34:23.949775,acces_droit,msa,visio,18,3,False,924,complexe,True
8698,2033,260,2024-08-20 16:25:37.668341,emploi,msa,telephone,93,2,True,242,moyen,True
8699,2734,295,2024-10-02 20:23:25.751009,social,pole_emploi,physique,100,1,True,315,simple,False
8700,2692,108,2025-03-17 14:53:16.295429,sante,caf,physique,102,4,False,1401,simple,False
8701,1001,112,2025-04-06 14:34:34.344069,acces_droit,ants,numerique,78,2,False,409,simple,False
8702,602,208,2024-11-12 01:57:20.629056,sante,la_poste,physique,34,1,False,349,simple,True
8703,449,229,2025-06-29 16:10:38.981530,energie,ants,physique,67,5,False,1255,complexe,False
8704,1484,244,2025-03-08 18:16:50.328000,famille,ants,numerique,85,5,True,1423,moyen,False
8705,2593,267,2025-04-25 02:21:44.989482,emploi,cnav,telephone,105,3,False,349,complexe,True
8706,1102,169,2025-02-15 15:55:16.983228,acces_droit,pole_emploi,numerique,19,2,False,294,simple,False
8707,4798,196,2025-01-25 03:49:56.391478,sante,cpam,visio,51,5,False,426,moyen,False
8708,4454,270,2025-07-13 19:34:53.328730,logement,cnav,numerique,85,4,False,359,complexe,True
8709,2854,184,2025-06-22 11:54:40.338263,sante,caf,visio,72,2,True,30,moyen,False
8710,2779,128,2025-06-08 03:38:23.504625,emploi,caf,physique,95,2,True,442,simple,False
8711,2197,81,2025-01-13 14:47:00.451014,emploi,ants,numerique,43,2,False,1263,simple,False
8712,695,6,2024-07-29 05:32:59.133118,social,ants,physique,94,4,True,247,moyen,True
8713,398,52,2024-10-30 07:50:21.086225,acces_droit,msa,visio,120,3,True,1223,simple,False
8714,2361,123,2025-03-05 10:09:08.860081,services_postaux,ants,telephone,18,4,True,1401,complexe,True
8715,4365,135,2024-12-12 16:11:22.277904,energie,cpam,telephone,80,4,True,313,complexe,True
8716,4558,20,2025-01-29 10:56:14.140766,energie,cpam,telephone,76,5,True,697,complexe,True
8717,292,47,2024-09-06 13:57:34.212203,services_postaux,pole_emploi,physique,38,2,True,937,simple,False
8718,1470,178,2024-12-10 14:10:56.934045,emploi,justice,numerique,92,2,False,339,simple,True
8719,4995,285,2024-07-21 07:59:59.052454,social,msa,telephone,115,5,True,569,simple,True
8720,4400,216,2024-12-04 18:40:17.755627,sante,ants,numerique,98,4,True,331,simple,True
8721,4746,5,2024-12-04 01:54:54.772690,logement,ants,physique,62,5,False,785,complexe,False
8722,4639,291,2024-08-28 16:39:04.344602,retraite,caf,physique,50,4,True,995,moyen,True
8723,4530,267,2025-05-15 00:52:22.273096,energie,cnav,telephone,68,5,True,1237,complexe,True
8724,439,126,2025-03-06 04:11:58.440364,famille,caf,visio,47,4,False,944,complexe,True
8725,919,257,2024-08-02 08:16:37.106084,famille,msa,visio,44,1,False,1382,complexe,True
8726,1965,15,2025-02-01 09:05:10.744197,acces_droit,la_poste,visio,17,3,True,47,complexe,True
8727,3606,187,2025-04-12 23:56:09.648582,famille,cnav,numerique,65,2,True,381,simple,False
8728,2341,252,2025-03-24 06:14:04.677057,emploi,la_poste,visio,44,2,True,1035,simple,False
8729,2234,57,2025-06-05 11:13:40.984056,logement,caf,physique,29,5,False,436,complexe,True
8730,2984,44,2025-06-18 21:45:29.954617,sante,caf,telephone,60,5,False,339,moyen,True
8731,2063,161,2025-01-19 10:52:35.577376,sante,pole_emploi,visio,119,3,False,830,moyen,True
8732,2532,151,2025-01-17 11:10:11.441425,famille,caf,visio,70,3,True,487,simple,True
8733,2901,165,2025-06-20 05:03:37.522892,famille,cpam,telephone,90,4,False,1211,complexe,False
8734,4541,115,2024-12-28 20:53:50.004670,energie,msa,numerique,79,1,True,706,simple,True
8735,4077,208,2025-05-18 07:46:12.655456,acces_droit,msa,physique,30,5,False,693,simple,True
8736,275,187,2024-10-30 04:43:41.292558,retraite,cpam,numerique,112,5,True,999,complexe,True
8737,756,264,2024-08-22 16:56:30.863089,sante,msa,telephone,69,2,False,984,complexe,True
8738,1079,16,2025-05-10 03:23:55.748831,emploi,cnav,physique,104,4,True,228,moyen,True
8739,300,154,2024-12-21 23:09:20.738401,acces_droit,la_poste,physique,120,1,False,1448,simple,True
8740,3915,224,2024-10-12 20:11:12.841991,acces_droit,msa,physique,90,3,True,601,simple,False
8741,3110,189,2025-03-01 10:57:14.685043,acces_droit,justice,physique,110,1,False,927,complexe,True
8742,4510,103,2025-06-10 06:20:39.557156,logement,caf,telephone,106,5,False,725,complexe,False
8743,3639,132,2024-08-27 18:37:49.001547,famille,cpam,visio,78,5,False,521,moyen,False
8744,4543,122,2025-05-15 00:27:15.975258,social,caf,numerique,64,2,True,1375,complexe,False
8745,4821,151,2024-08-27 22:01:26.708429,retraite,pole_emploi,telephone,98,3,True,523,complexe,False
8746,4831,60,2025-06-24 17:06:51.071837,social,cnav,telephone,59,5,False,933,complexe,True
8747,3571,36,2025-05-28 06:43:15.754057,emploi,justice,visio,72,5,True,354,moyen,True
8748,4201,105,2025-06-11 19:39:12.705874,emploi,pole_emploi,physique,33,5,True,1200,moyen,True
8749,1174,184,2024-08-20 04:45:19.003541,logement,cpam,physique,100,4,False,311,moyen,True
8750,1942,18,2025-05-16 03:47:53.733463,retraite,ants,visio,52,1,False,249,moyen,True
8751,3229,51,2024-09-19 19:19:39.870685,social,la_poste,telephone,87,5,True,34,simple,True
8752,3548,284,2024-12-29 22:16:39.563610,retraite,caf,numerique,18,5,False,758,moyen,True
8753,676,228,2024-09-21 04:52:02.593233,sante,caf,physique,95,3,True,237,complexe,True
8754,2768,79,2025-05-21 08:06:46.295878,sante,cpam,numerique,116,4,True,1343,simple,False
8755,564,276,2024-08-30 22:50:02.105068,acces_droit,ants,numerique,39,5,False,646,complexe,False
8756,48,251,2024-12-22 11:55:39.173869,social,cpam,telephone,78,1,True,759,moyen,False
8757,287,245,2025-02-06 03:52:20.813380,retraite,cnav,physique,58,1,False,1371,simple,False
8758,1147,290,2025-02-02 06:09:24.705798,logement,la_poste,physique,47,5,True,442,moyen,False
8759,1434,236,2025-02-06 06:38:46.029632,emploi,msa,physique,76,3,False,447,simple,True
8760,2577,195,2024-09-25 19:56:39.539827,retraite,la_poste,physique,57,4,False,1345,complexe,False
8761,2548,10,2025-02-11 01:06:41.155935,sante,cpam,visio,120,1,False,398,moyen,False
8762,1424,163,2025-01-15 08:13:14.289817,famille,justice,numerique,96,4,False,642,complexe,False
8763,1229,7,2025-07-12 06:35:07.168188,sante,pole_emploi,telephone,55,5,True,383,simple,True
8764,4880,278,2024-12-11 22:32:20.075092,emploi,cnav,telephone,65,2,True,1495,moyen,False
8765,4600,125,2024-08-19 10:31:26.872790,logement,cpam,telephone,74,3,False,970,simple,True
8766,2429,44,2024-08-06 21:14:41.589933,social,ants,numerique,48,3,True,3,moyen,True
8767,3960,191,2025-06-07 18:57:36.434403,energie,cnav,telephone,71,5,True,1136,moyen,True
8768,3239,92,2024-11-18 12:56:07.429530,retraite,justice,visio,85,4,True,3,simple,False
8769,4684,251,2024-09-23 14:24:19.108486,energie,cnav,physique,44,2,False,912,moyen,False
8770,1401,291,2025-04-20 20:55:02.832491,retraite,pole_emploi,visio,97,4,False,918,complexe,False
8771,784,54,2025-03-13 01:11:24.291925,emploi,la_poste,visio,57,2,False,447,complexe,True
8772,4121,101,2024-09-02 01:18:44.592292,sante,cpam,numerique,86,1,True,836,simple,False
8773,4442,75,2024-08-24 21:29:44.955172,logement,cnav,physique,18,5,True,145,simple,True
8774,2114,201,2025-05-10 12:11:31.030818,famille,caf,telephone,20,2,True,896,simple,False
8775,1851,163,2025-02-08 21:38:32.942870,acces_droit,pole_emploi,numerique,107,1,False,920,moyen,True
8776,2140,66,2025-05-14 19:41:04.048878,emploi,la_poste,numerique,26,2,True,1193,moyen,False
8777,2964,179,2024-11-10 10:34:16.103157,services_postaux,cpam,physique,43,5,False,1079,simple,True
8778,3340,247,2025-06-11 22:11:51.600130,famille,pole_emploi,numerique,102,2,False,94,complexe,True
8779,4813,25,2025-01-05 20:24:18.774011,sante,la_poste,numerique,19,2,False,692,moyen,False
8780,23,298,2024-10-09 16:16:41.055568,famille,msa,numerique,110,2,False,1500,moyen,False
8781,1647,46,2025-02-16 18:24:36.782009,retraite,la_poste,telephone,57,5,False,1099,simple,False
8782,3958,254,2024-11-29 13:41:33.386060,emploi,pole_emploi,telephone,44,5,False,103,moyen,True
8783,1041,23,2024-11-17 01:38:49.016803,emploi,justice,numerique,53,3,False,1116,complexe,True
8784,3555,157,2025-01-25 04:07:15.358288,emploi,justice,physique,18,3,False,667,simple,False
8785,2979,274,2024-10-06 18:05:08.907248,acces_droit,caf,telephone,21,5,False,185,complexe,False
8786,466,267,2025-01-16 01:08:47.778598,retraite,pole_emploi,physique,37,4,True,600,complexe,True
8787,2474,44,2024-12-30 18:21:22.673626,sante,ants,numerique,38,2,True,1435,simple,False
8788,2435,223,2025-04-20 15:17:10.788258,emploi,pole_emploi,telephone,95,5,True,3,simple,False
8789,3271,60,2025-01-21 16:34:02.193108,famille,cpam,numerique,21,5,True,1371,simple,True
8790,4176,67,2024-10-13 19:29:36.879212,logement,la_poste,visio,45,5,True,779,moyen,True
8791,941,80,2025-03-15 12:49:26.805266,retraite,ants,visio,113,5,True,467,simple,False
8792,2665,124,2024-10-04 04:11:54.785191,services_postaux,pole_emploi,visio,57,5,True,344,complexe,False
8793,2775,300,2025-05-10 22:25:55.004154,emploi,pole_emploi,numerique,36,1,True,344,moyen,False
8794,1484,234,2024-08-07 03:09:24.783474,services_postaux,msa,telephone,30,5,False,1259,moyen,True
8795,3559,245,2024-07-27 16:12:57.578819,sante,cpam,telephone,119,4,True,970,moyen,False
8796,340,273,2024-12-15 03:20:58.752184,acces_droit,cnav,physique,38,3,True,1484,simple,False
8797,1978,90,2024-08-16 16:48:24.763485,emploi,la_poste,numerique,47,5,False,1343,simple,True
8798,2657,250,2025-05-02 02:47:50.144321,social,pole_emploi,numerique,107,2,True,689,moyen,True
8799,2252,150,2024-11-20 11:01:16.382959,retraite,caf,visio,51,3,True,874,moyen,False
8800,1509,172,2024-09-02 20:08:29.664000,sante,cpam,physique,17,4,True,1022,simple,False
8801,3660,204,2025-03-13 08:09:42.481174,sante,justice,telephone,17,3,False,1169,simple,False
8802,716,297,2025-02-24 00:20:26.139873,acces_droit,msa,visio,20,5,True,46,complexe,False
8803,3357,143,2024-11-21 23:33:09.783144,services_postaux,justice,visio,82,5,True,1066,simple,True
8804,3457,118,2024-10-06 07:01:41.628484,logement,cpam,telephone,19,5,True,880,moyen,False
8805,4114,298,2025-03-02 21:46:43.018776,retraite,caf,visio,114,4,True,490,moyen,False
8806,1680,248,2025-05-06 20:35:15.025580,logement,la_poste,visio,46,4,False,1039,complexe,True
8807,3208,79,2024-12-07 16:45:54.095247,energie,cnav,physique,58,5,False,256,simple,True
8808,1722,143,2024-12-05 09:53:48.415256,energie,la_poste,numerique,60,1,False,1218,complexe,False
8809,22,287,2025-02-21 19:21:10.076133,logement,ants,telephone,43,5,True,1481,moyen,False
8810,4770,54,2025-07-17 03:56:30.164094,social,cnav,telephone,46,3,False,1382,moyen,False
8811,3396,37,2024-11-22 12:50:45.904282,famille,pole_emploi,physique,59,4,False,1408,simple,True
8812,4563,210,2025-04-23 22:08:13.358706,social,justice,physique,81,4,True,72,simple,False
8813,2540,288,2024-11-09 10:36:37.750856,energie,ants,telephone,105,3,False,1376,complexe,True
8814,1455,235,2024-09-26 23:49:04.768731,emploi,cpam,numerique,25,2,True,683,simple,True
8815,1221,289,2025-01-28 20:52:12.100893,acces_droit,cnav,physique,35,2,True,352,complexe,False
8816,3247,152,2025-01-12 15:45:25.437670,sante,msa,visio,94,5,True,307,complexe,False
8817,612,103,2024-12-01 12:16:17.180508,logement,pole_emploi,telephone,102,4,False,1384,complexe,True
8818,3725,134,2024-08-29 05:03:39.465534,sante,ants,physique,98,1,True,738,moyen,False
8819,4259,225,2024-08-16 20:37:30.059424,retraite,la_poste,telephone,31,3,True,1373,complexe,True
8820,779,215,2024-09-26 04:40:37.060073,sante,cnav,numerique,87,5,False,397,complexe,True
8821,3076,123,2024-11-04 20:52:13.835959,social,la_poste,numerique,95,2,True,626,simple,False
8822,3474,87,2024-10-14 11:51:22.433243,famille,caf,telephone,89,4,False,1015,complexe,True
8823,4011,160,2025-01-30 01:42:13.753780,acces_droit,cpam,physique,50,2,False,1308,complexe,True
8824,272,37,2024-11-04 04:43:21.540865,sante,msa,telephone,99,5,False,1307,moyen,True
8825,4807,69,2024-08-12 00:46:43.638789,energie,cnav,numerique,116,3,False,9,moyen,True
8826,2889,258,2024-08-25 01:07:29.525899,logement,la_poste,physique,82,4,False,651,complexe,True
8827,4975,133,2025-06-10 07:59:30.554206,social,caf,telephone,72,5,True,674,moyen,True
8828,4582,236,2024-08-31 09:13:18.076575,retraite,cnav,physique,61,4,False,784,simple,True
8829,4142,167,2024-12-14 21:51:49.302589,social,caf,telephone,88,4,True,995,simple,True
8830,4830,100,2025-04-13 10:56:32.461558,social,cpam,telephone,113,2,False,409,moyen,False
8831,141,65,2025-04-02 14:36:13.897189,retraite,cpam,telephone,116,2,True,54,complexe,False
8832,3535,15,2025-03-30 06:14:52.232856,services_postaux,la_poste,visio,26,2,False,1269,moyen,False
8833,994,29,2024-12-11 12:00:47.569221,energie,msa,numerique,102,5,True,1354,complexe,False
8834,463,276,2024-08-02 11:24:44.338344,social,cpam,numerique,34,2,False,759,moyen,True
8835,4360,131,2024-12-18 02:55:32.137000,energie,cpam,physique,102,1,False,1031,simple,False
8836,2103,4,2024-09-15 21:59:48.384024,sante,caf,physique,69,2,False,601,moyen,True
8837,1371,153,2024-08-22 00:09:40.736494,famille,la_poste,physique,67,5,False,707,complexe,False
8838,894,21,2024-07-18 06:59:30.619016,energie,pole_emploi,visio,96,3,False,1332,moyen,False
8839,3685,14,2025-04-01 06:29:52.056393,energie,caf,visio,26,4,True,897,complexe,True
8840,3030,25,2025-03-27 04:03:21.104565,energie,la_poste,physique,81,5,True,316,complexe,False
8841,1302,27,2024-11-26 13:37:49.112936,services_postaux,msa,physique,21,1,False,575,complexe,True
8842,1012,58,2025-05-18 02:14:40.275760,energie,cpam,numerique,107,1,False,1034,simple,True
8843,851,211,2024-11-23 08:31:29.456660,retraite,caf,numerique,95,4,True,268,simple,False
8844,4410,161,2025-06-29 02:11:59.916663,emploi,justice,numerique,81,2,False,52,moyen,True
8845,4977,80,2025-03-19 00:15:17.656051,services_postaux,cpam,physique,30,4,True,831,moyen,False
8846,4515,10,2025-03-09 02:17:25.762531,logement,justice,telephone,50,1,False,1316,moyen,False
8847,4415,12,2025-05-07 15:57:17.608597,acces_droit,caf,numerique,100,5,False,564,moyen,False
8848,577,87,2024-12-11 14:00:26.000076,emploi,justice,physique,42,1,False,197,complexe,False
8849,599,132,2025-06-07 11:45:29.907748,energie,la_poste,numerique,97,5,False,972,simple,True
8850,1431,271,2025-06-07 10:39:10.895095,emploi,cnav,numerique,83,3,False,77,moyen,False
8851,1696,81,2024-08-02 07:04:35.379558,social,caf,numerique,117,3,False,845,moyen,False
8852,550,186,2025-01-21 08:18:12.323044,retraite,cnav,physique,100,2,True,258,simple,True
8853,3807,70,2024-08-02 01:15:49.549661,emploi,caf,numerique,34,1,True,157,complexe,True
8854,3302,222,2024-09-01 15:16:15.531710,services_postaux,ants,telephone,61,5,False,387,complexe,True
8855,445,203,2024-10-24 23:54:34.974861,famille,pole_emploi,numerique,36,5,True,1323,moyen,False
8856,950,274,2025-04-02 20:39:02.212992,logement,ants,numerique,23,5,True,624,complexe,True
8857,1510,38,2024-10-21 15:24:36.699161,retraite,la_poste,numerique,64,4,False,620,simple,False
8858,1523,7,2025-06-06 06:53:37.694669,social,ants,physique,78,5,True,1153,complexe,True
8859,2085,275,2025-01-17 01:22:17.910732,famille,cnav,visio,85,3,False,1458,simple,False
8860,1057,145,2025-07-06 23:48:31.764626,services_postaux,caf,telephone,85,4,True,1475,complexe,False
8861,1225,138,2025-04-15 05:31:38.494957,sante,justice,numerique,27,3,True,1012,simple,False
8862,2807,204,2025-02-17 10:23:31.705204,logement,la_poste,numerique,48,4,False,808,moyen,False
8863,2765,291,2024-10-31 20:49:38.001741,retraite,ants,visio,74,1,True,182,simple,False
8864,4626,274,2025-05-30 22:27:43.517404,retraite,pole_emploi,visio,68,2,True,645,moyen,False
8865,4357,182,2024-09-14 06:30:16.293692,social,cnav,visio,36,4,True,1126,moyen,True
8866,4795,95,2025-01-03 18:08:14.863893,energie,cpam,physique,99,4,False,442,simple,False
8867,1237,187,2025-05-18 08:29:31.756113,famille,msa,visio,101,5,True,1424,moyen,True
8868,2443,291,2024-12-09 17:25:39.069428,emploi,caf,numerique,69,5,True,16,moyen,False
8869,427,296,2025-05-22 06:47:51.024590,retraite,cnav,telephone,91,5,True,1115,simple,False
8870,4959,120,2025-01-19 06:07:32.884412,energie,cnav,telephone,35,2,False,13,moyen,False
8871,2091,290,2024-09-12 03:24:55.091884,social,justice,visio,15,5,False,115,moyen,True
8872,2982,18,2024-08-02 10:02:28.817094,services_postaux,la_poste,physique,62,4,False,1396,moyen,False
8873,2008,129,2024-08-01 15:13:10.374676,acces_droit,msa,telephone,22,4,True,818,simple,True
8874,21,185,2025-04-29 09:09:27.353202,emploi,msa,physique,107,5,False,1238,moyen,True
8875,1158,171,2024-08-15 02:04:28.709234,logement,cpam,visio,70,5,True,1243,simple,False
8876,3035,229,2025-06-11 20:49:27.481987,logement,msa,numerique,111,1,True,187,simple,True
8877,3607,164,2024-08-28 22:42:33.804360,acces_droit,pole_emploi,numerique,86,2,True,912,simple,True
8878,4636,235,2024-12-21 03:06:12.792524,logement,caf,numerique,66,1,True,1158,complexe,True
8879,3935,131,2024-12-12 22:33:57.912153,logement,caf,telephone,65,5,False,789,complexe,False
8880,1622,19,2024-12-18 05:17:26.687356,services_postaux,justice,telephone,19,1,False,1090,simple,False
8881,1320,129,2025-04-30 20:10:53.304691,acces_droit,justice,numerique,60,3,True,829,moyen,True
8882,1088,168,2025-06-18 08:47:21.474331,famille,cpam,telephone,103,2,False,214,moyen,False
8883,245,52,2024-12-30 01:09:04.879547,retraite,caf,physique,36,2,False,347,moyen,False
8884,506,71,2025-06-22 09:10:36.139838,sante,cpam,physique,18,4,True,1131,moyen,True
8885,3183,262,2025-07-16 04:51:28.673058,sante,pole_emploi,visio,54,2,True,1337,moyen,True
8886,3003,192,2025-02-04 13:17:05.551736,acces_droit,justice,physique,108,2,False,294,simple,False
8887,4575,269,2024-09-17 06:49:26.473918,logement,cpam,visio,40,4,True,1064,simple,True
8888,1259,288,2024-09-12 12:15:58.191042,retraite,cnav,physique,23,4,False,942,moyen,False
8889,4794,250,2025-01-26 23:39:13.952579,acces_droit,cpam,numerique,19,5,True,15,moyen,True
8890,1304,17,2025-03-09 20:08:56.149217,logement,pole_emploi,numerique,58,1,False,316,complexe,False
8891,4715,111,2025-02-28 07:24:37.493021,energie,caf,visio,107,4,True,1285,moyen,False
8892,2934,202,2025-04-12 02:11:33.864632,famille,la_poste,physique,84,5,True,341,moyen,True
8893,3162,64,2025-01-23 23:29:37.817530,social,ants,numerique,55,4,False,1404,complexe,False
8894,4856,33,2025-02-25 12:23:09.187662,social,pole_emploi,visio,120,2,False,1053,simple,False
8895,3445,128,2024-10-28 18:35:16.788135,services_postaux,cpam,visio,107,1,True,461,simple,False
8896,4722,36,2025-01-01 08:23:46.159148,retraite,ants,numerique,28,4,True,1389,simple,False
8897,1209,225,2024-08-17 17:29:55.573197,services_postaux,cnav,physique,107,1,False,1277,simple,False
8898,3779,19,2024-12-02 01:12:17.267480,acces_droit,caf,telephone,23,4,False,616,complexe,True
8899,3266,127,2024-09-26 07:07:28.333905,famille,pole_emploi,physique,25,3,False,1038,moyen,False
8900,441,141,2024-11-21 19:27:56.165131,sante,pole_emploi,telephone,79,2,True,333,complexe,True
8901,3133,206,2025-04-24 04:49:20.120495,emploi,msa,physique,106,1,False,1280,moyen,False
8902,2452,278,2024-09-20 15:35:32.217555,sante,msa,numerique,63,5,True,1342,moyen,False
8903,125,34,2025-01-28 12:22:10.184586,acces_droit,msa,telephone,110,1,True,856,complexe,True
8904,1347,237,2024-07-22 15:47:11.937722,acces_droit,caf,visio,81,4,True,1178,moyen,True
8905,1524,59,2025-03-08 06:39:32.039335,famille,cnav,numerique,43,4,False,304,moyen,False
8906,4650,186,2024-10-05 04:51:42.555012,services_postaux,ants,numerique,16,1,True,155,moyen,False
8907,1341,233,2025-05-16 20:26:29.781851,energie,caf,visio,81,1,True,66,simple,False
8908,2037,294,2025-05-28 16:04:05.192333,energie,cpam,physique,66,3,True,1208,simple,False
8909,3407,289,2025-03-19 11:13:02.400809,services_postaux,la_poste,visio,97,5,False,1103,complexe,False
8910,3869,276,2024-08-14 05:36:52.685119,acces_droit,la_poste,numerique,25,4,True,1227,moyen,True
8911,301,144,2025-01-03 19:28:04.753146,acces_droit,cnav,telephone,106,1,True,1092,complexe,False
8912,1292,236,2024-11-03 12:42:38.234080,retraite,caf,physique,59,5,False,1155,complexe,True
8913,1039,5,2024-08-31 00:55:02.493778,logement,justice,physique,20,4,True,1288,complexe,True
